Grapheme	IPA	Note
^canto$	k ɐ̃ t u
^velho$	v ɛ ʎ u
^tarde$	t a ʁ dʒ i
^borboleta$	b o ʁ b o l ɛ t ɐ
^alvorada$	au v o ɾ a d ɐ
^moeda$	m o ɛ d ɐ
^inveja$	ĩ v e ʒ ɐ
^criança$	k ɾ i ɐ̃ s ɐ
^pulga$	p uu ɡ ɐ
^fundo$	f ũ d u
^guarda$	ɡ w a ʁ d ɐ
^agudo$	a ɡ u d u
^cidade$	s i d a dʒ i
^carvão$	k a ʁ v ɐ̃ũ
^crer$	k ɾ e ʁ
^ávido$	a v i d u
^vivo$	v i v u
^desaparecer$	d e z a p a ɾ e s e ʁ
^almofada$	au m o f a d ɐ
^preto$	p ɾ ɛ t u
^filhos$	f i ʎ u ʃ
^armar_uma_cilada$	a ʁ m a ʁ + u m ɐ + s i l a d ɐ
^artéria$	a ʁ t ɛ ɾ i ɐ
^vento$	v ẽ t u
^rir$	ʁ i ʁ
^caverna$	k a v ɛ ʁ n ɐ
^sentir$	s ẽ tʃ i ʁ
^outono$	o t ɔ n u
^barraca$	b a ʁ a k ɐ
^evidente$	i v i d ẽ tʃ i
^poço$	p ɔ s u
^escuro$	i ʃ k u ɾ u
^lamber$	l ɐ̃ b e ʁ
^branco$	b ɾ ɐ̃ k u
^guerra$	ɡ ɛ ʁ ɐ
^semear$	s e m i a ʁ
^poste$	p ɔ ʃ tʃ i
^pé$	p ɛ
^deixar_cair$	d ei ʃ a ʁ + k a i ʁ
^levar_debaixo_do_braço$	l e v a ʁ + d e b ai ʃ u + d u + b ɾ a s u
^fogo$	f ɔ ɡ u
^embotado$	ẽ b o t a d u
^sábio$	s a b j u
^alfaiate$	au f ai a tʃ i
^fechar$	f e ʃ a ʁ
^lei$	l ei
^poderoso$	p o d e ɾ ɔ z u
^coisa$	k oi z ɐ
^esperança$	i ʃ p e ɾ ɐ̃ s ɐ
^gripe$	ɡ ɾ i p i
^xícara$	ʃ i k a ɾ ɐ
^ontem$	õ t ẽĩ
^tubarão$	t u b a ɾ ɐ̃ũ
^recife$	ʁ e s i f i
^tossir$	t o s i ʁ
^colarinho$	k o l a ɾ i ɲ u
^floresta$	f l o ɾ ɛ ʃ t ɐ
^pistola$	p i ʃ t ɔ l ɐ
^construir$	k õ ʃ t ɾ ui ʁ
^em_breve$	ẽĩ + b ɾ ɛ v i
^subir$	s u b i ʁ
^pena$	p ɛ n ɐ
^irmã$	i ʁ m ɐ̃
^caracol$	k a ɾ a k ɔu
^descascar$	d e ʃ k a ʃ k a ʁ
^quarto$	k w a ʁ t u
^estender$	i ʃ t ẽ d e ʁ
^raiva$	ʁ ai v ɐ
^pires$	p i ɾ e ʃ
^árvore$	a ʁ v u ɾ i
^durar$	d u ɾ a ʁ
^rainha$	ʁ ai ɲ ɐ
^laguna$	l a ɡ u n ɐ
^bezerro$	b e z ɛ ʁ u
^maré_alta$	m a ɾ ɛ + au t ɐ
^rasgar$	ʁ a ʒ ɡ a ʁ
^urinar$	u ɾ i n a ʁ
^sol$	s ɔu
^livro$	l i v ɾ u
^cará$	k a ɾ a
^tambor$	t ɐ̃ b ɔ ʁ
^torto$	t ɔ ʁ t u
^comprar$	k õ p ɾ a ʁ
^enrugado$	ẽ ʁ u ɡ a d u
^palavra$	p a l a v ɾ ɐ
^multa$	m uu t ɐ
^botão$	b o t ɐ̃ũ
^ave$	a v i
^escudo$	i ʃ k u d u
^ciúme$	s i u m i
^hidromel$	i d ɾ o m ɛu
^falcão$	f au k ɐ̃ũ
^febre$	f ɛ b ɾ i
^lama$	l ɐ m ɐ
^contar$	k õ t a ʁ
^admitir$	a dʒ i m i tʃ i ʁ
^concha$	k õ ʃ ɐ
^pregar$	p ɾ e ɡ a ʁ
^roupa$	ʁ o p ɐ
^louco$	l o k u
^barata$	b a ɾ a t ɐ
^cabo$	k a b u
^trocar$	t ɾ o k a ʁ
^úmido$	u m i d u
^topo$	t ɔ p u
^sobrinho$	s o b ɾ i ɲ u
^nenê$	n e n e
^montanha$	m õ t ɐ ɲ ɐ
^cinco$	s ĩ k u
^gambá$	ɡ ɐ̃ b a
^conduzir$	k õ d u z i ʁ
^reto$	ʁ ɛ t u
^pegar_em_armadilha$	p e ɡ a ʁ + ẽĩ + a ʁ m a dʒ i ʎ ɐ
^ancinho$	ɐ̃ s i ɲ u
^pais$	p ai ʃ
^cinzas$	s ĩ z a ʃ
^beliscar$	b e l i ʃ k a ʁ
^incêndio_culposo$	ĩ s ẽ d j u + k uu p ɔ z u
^oeste$	o e ʃ tʃ i
^palma_de_mão$	p au m ɐ + dʒ i + m ɐ̃ũ
^grão$	ɡ ɾ ɐ̃ũ
^maxila$	m a k s i l ɐ
^começar$	k o m e s a ʁ
^completar$	k õ p l e t a ʁ
^nomear$	n o m i a ʁ
^lembrar-se$	l ẽ b ɾ a ʁ s i
^quando$	k w ɐ̃ d u
^ir$	i ʁ
^perder$	p e ʁ d e ʁ
^planície$	p l ɐ n i s i i
^feminino$	f e m i n i n u
^cume$	k u m i
^lago$	l a ɡ u
^praia$	p ɾ ai ɐ
^raspar$	ʁ a ʃ p a ʁ
^vassoura$	v a s o ɾ ɐ
^mostrar$	m o ʃ t ɾ a ʁ
^cálido$	k a l i d u
^pestanejar$	p e ʃ t ɐ n e ʒ a ʁ
^ouvir$	o v i ʁ
^viga$	v i ɡ ɐ
^vidro$	v i d ɾ u
^desejo$	d e z e ʒ u
^parar$	p a ɾ a ʁ
^canoa$	k ɐ n o ɐ
^lareira$	l a ɾ ei ɾ ɐ
^soprar$	s o p ɾ a ʁ
^tudo$	t u d u
^contas$	k õ t a ʃ
^jactar-se$	ʒ a k t a ʁ s i
^dedo$	d ɛ d u
^fuzilar$	f u z i l a ʁ
^errado$	i ʁ a d u
^chegar$	ʃ e ɡ a ʁ
^narina$	n a ɾ i n ɐ
^menina$	m e n i n ɐ
^raso$	ʁ a z u
^longe$	l õ ʒ i
^enfeite$	ẽ f ei tʃ i
^levar_no_ombro$	l e v a ʁ + n u + õ b ɾ u
^gancho$	ɡ ɐ̃ ʃ u
^praiamar$	p ɾ ai ɐ m a ʁ
^tecido$	t e s i d u
^ratinho$	ʁ a tʃ i ɲ u
^estátua$	i ʃ t a t u ɐ
^planta$	p l ɐ̃ t ɐ
^pantanal$	p ɐ̃ t ɐ n au
^vespa$	v ɛ ʃ p ɐ
^casa$	k a z ɐ
^próximo$	p ɾ ɔ s i m u
^pêlo_púbico$	p e l u + p u b i k u
^ovo$	ɔ v u
^lavrador$	l a v ɾ a d o ʁ
^jantar$	ʒ ɐ̃ t a ʁ
^nu$	n u
^idéia$	i d ɛi ɐ
^separar$	s e p a ɾ a ʁ
^frango$	f ɾ ɐ̃ ɡ u
^prata$	p ɾ a t ɐ
^salgado$	s au ɡ a d u
^osso$	ɔ s u
^segundo$	s e ɡ ũ d u
^fígado$	f i ɡ a d u
^maré_vazia$	m a ɾ ɛ + v a z i ɐ
^impedir$	ĩ p e dʒ i ʁ
^oito$	oi t u
^cesto$	s ɛ ʃ t u
^navio$	n a v j u
^vala$	v a l ɐ
^asa$	a z ɐ
^úbere$	u b e ɾ i
^cílio$	s i l j u
^assobiar$	a s o b i a ʁ
^chato$	ʃ a t u
^bicho$	b i ʃ u
^romper$	ʁ õ p e ʁ
^pesado$	p e z a d u
^palmeira$	p au m ei ɾ ɐ
^noite$	n oi tʃ i
^vara$	v a ɾ ɐ
^frente$	f ɾ ẽ tʃ i
^campo$	k ɐ̃ p u
^loja$	l ɔ ʒ ɐ
^garota$	ɡ a ɾ ɔ t ɐ
^raízes_venenosas$	ʁ a i z e ʃ + v e n e n ɔ z a ʃ
^voar$	v o a ʁ
^neta$	n ɛ t ɐ
^filha$	f i ʎ ɐ
^toalha$	t o a ʎ ɐ
^partir$	p a ʁ tʃ i ʁ
^perna$	p ɛ ʁ n ɐ
^brincar$	b ɾ ĩ k a ʁ
^ramo$	ʁ ɐ m u
^fender$	f ẽ d e ʁ
^espinha_dorsal$	i ʃ p i ɲ ɐ + d o ʁ s au
^aveia$	a v ei ɐ
^metade$	m e t a dʒ i
^barrote$	b a ʁ ɔ tʃ i
^parecido$	p a ɾ e s i d u
^regressar$	ʁ e ɡ ɾ e s a ʁ
^apunhalar$	a p u ɲ a l a ʁ
^óleo$	ɔ l i u
^mal_cheiroso$	m au + ʃ ei ɾ ɔ z u
^cadáver$	k a d a v e ʁ
^ventilador$	v ẽ tʃ i l a d o ʁ
^pano$	p ɐ n u
^delgado$	d ɛu ɡ a d u
^sal$	s au
^tiritar$	tʃ i ɾ i t a ʁ
^remo$	ʁ ɛ m u
^feiticeiro$	f ei tʃ i s ei ɾ u
^amigo$	ɐ m i ɡ u
^ar$	a ʁ
^furúnculo$	f u ɾ ũ k u l u
^orvalho$	o ʁ v a ʎ u
^dente$	d ẽ tʃ i
^deitar-se$	d ei t a ʁ s i
^trovão$	t ɾ o v ɐ̃ũ
^sorrir$	s o ʁ i ʁ
^como$	k ɔ m u
^causa$	k au z ɐ
^adorno$	a d ɔ ʁ n u
^costas$	k ɔ ʃ t a ʃ
^tocar$	t o k a ʁ
^abutre$	a b u t ɾ i
^frio$	f ɾ j ɔ
^ilha$	i ʎ ɐ
^pirilampo$	p i ɾ i l ɐ̃ p u
^guelra$	ɡ ɛu ʁ ɐ
^pedra$	p ɛ d ɾ ɐ
^fronteira$	f ɾ õ t ei ɾ ɐ
^tijolo$	tʃ i ʒ ɔ l u
^dormir$	d o ʁ m i ʁ
^permitir$	p e ʁ m i tʃ i ʁ
^dois$	d oi ʃ
^escorpião$	i ʃ k o ʁ p i ɐ̃ũ
^meio$	m ei u
^corpo$	k ɔ ʁ p u
^trança$	t ɾ ɐ̃ s ɐ
^batata$	b a t a t ɐ
^sapato$	s a p a t u
^mau$	m au
^despido$	d e ʃ p i d u
^preamar$	p ɾ i ɐ m a ʁ
^rezar$	ʁ e z a ʁ
^buscar$	b u ʃ k a ʁ
^prole$	p ɾ ɔ l i
^saco$	s a k u
^argamassa$	a ʁ ɡ ɐ m a s ɐ
^sulco$	s uu k u
^oferenda$	o f e ɾ ẽ d ɐ
^solo$	s ɔ l u
^redemoinho$	ʁ e d e m oi ɲ u
^estilingue$	i ʃ tʃ i l ĩ ɡ i
^gabar-se$	ɡ a b a ʁ s i
^calma$	k au m ɐ
^maré_baixa$	m a ɾ ɛ + b ai ʃ ɐ
^morrer$	m o ʁ e ʁ
^costela$	k o ʃ t ɛ l ɐ
^ir-se_embora$	i ʁ s i + ẽ b ɔ ɾ ɐ
^abaixo$	a b ai ʃ u
^rolar$	ʁ o l a ʁ
^lodo$	l ɔ d u
^remédio$	ʁ e m ɛ d j u
^incendiar$	ĩ s ẽ dʒ i a ʁ
^azedo$	a z ɛ d u
^caspa$	k a ʃ p ɐ
^costa$	k ɔ ʃ t ɐ
^chifre$	ʃ i f ɾ i
^ficar$	f i k a ʁ
^aprender$	a p ɾ ẽ d e ʁ
^varrão$	v a ʁ ɐ̃ũ
^brilhar$	b ɾ i ʎ a ʁ
^caneta$	k ɐ n ɛ t ɐ
^punição$	p u n i s ɐ̃ũ
^saber$	s a b e ʁ
^caminho$	k ɐ m i ɲ u
^podre$	p ɔ d ɾ i
^irmão$	i ʁ m ɐ̃ũ
^ceifar$	s ei f a ʁ
^sogra$	s ɔ ɡ ɾ ɐ
^ferida$	f e ɾ i d ɐ
^carroça$	k a ʁ ɔ s ɐ
^bochecha$	b o ʃ e ʃ ɐ
^dividir$	dʒ i v i dʒ i ʁ
^escorrer$	i ʃ k o ʁ e ʁ
^senhor$	s e ɲ ɔ ʁ
^fósforo$	f ɔ ʃ f u ɾ u
^égua$	ɛ ɡ w ɐ
^cuidar_de$	k ui d a ʁ + dʒ i
^apressar$	a p ɾ e s a ʁ
^quinta-feira$	k ĩ t a f ei ɾ ɐ
^raia$	ʁ ai ɐ
^roda$	ʁ ɔ d ɐ
^acender$	a s ẽ d e ʁ
^chaleira$	ʃ a l ei ɾ ɐ
^preservar$	p ɾ e z e ʁ v a ʁ
^dono$	d ɔ n u
^peúga$	p e u ɡ ɐ
^chaga$	ʃ a ɡ ɐ
^cair$	k a i ʁ
^brilhante$	b ɾ i ʎ ɐ̃ tʃ i
^cachoeira$	k a ʃ o ei ɾ ɐ
^fora$	f ɔ ɾ ɐ
^barro$	b a ʁ u
^limpo$	l ĩ p u
^quinze$	k ĩ z i
^boa_sorte$	b o ɐ + s ɔ ʁ tʃ i
^chouriço$	ʃ o ɾ i s u
^bastão$	b a ʃ t ɐ̃ũ
^nascente$	n a ʃ s ẽ tʃ i
^amanhã$	ɐ m ɐ ɲ ɐ̃
^acreditar$	a k ɾ e dʒ i t a ʁ
^masculino$	m a ʃ k u l i n u
^bosque$	b ɔ s k i
^lobo$	l ɔ b u
^corante$	k o ɾ ɐ̃ tʃ i
^curto$	k u ʁ t u
^cordeiro$	k o ʁ d ei ɾ u
^rico$	ʁ i k u
^dinheiro$	dʒ i ɲ ei ɾ u
^divórcio$	dʒ i v ɔ ʁ s j u
^orar$	o ɾ a ʁ
^coruja$	k o ɾ u ʒ ɐ
^sentenciar$	s ẽ t ẽ s i a ʁ
^carne$	k a ʁ n i
^túmulo$	t u m u l u
^ordenhar$	o ʁ d e ɲ a ʁ
^elevado$	i l e v a d u
^maluco$	m a l u k u
^capa$	k a p ɐ
^travesseiro$	t ɾ a v e s ei ɾ u
^não_acertar$	n ɐ̃ũ + a s e ʁ t a ʁ
^tribo$	t ɾ i b u
^cheio$	ʃ ei u
^precipício$	p ɾ e s i p i s j u
^formiga$	f o ʁ m i ɡ ɐ
^baía$	b a i ɐ
^atar$	a t a ʁ
^miolos$	m j ɔ l u ʃ
^bastante$	b a ʃ t ɐ̃ tʃ i
^janela$	ʒ ɐ n ɛ l ɐ
^mocho$	m ɔ ʃ u
^orelha$	o ɾ e ʎ ɐ
^compaixão$	k õ p ai ʃ ɐ̃ũ
^taxa$	t a ʃ ɐ
^alugar$	a l u ɡ a ʁ
^ferro$	f ɛ ʁ u
^lugar$	l u ɡ a ʁ
^córrego$	k ɔ ʁ e ɡ u
^magia$	m a ʒ i ɐ
^quantos$	k w ɐ̃ t u ʃ
^resfriado$	ʁ e ʃ f ɾ i a d u
^recusar$	ʁ e k u z a ʁ
^café_da_manhã$	k a f ɛ + d ɐ + m ɐ ɲ ɐ̃
^ousar$	o z a ʁ
^oleiro$	o l ei ɾ u
^brânquia$	b ɾ ɐ̃ k i ɐ
^umbigo$	ũ b i ɡ u
^machado$	m a ʃ a d u
^rastejar$	ʁ a ʃ t e ʒ a ʁ
^espaço$	i ʃ p a s u
^pátria$	p a t ɾ i ɐ
^idade$	i d a dʒ i
^hoje$	ɔ ʒ i
^presságio$	p ɾ e s a ʒ j u
^torre$	t ɔ ʁ i
^barba$	b a ʁ b ɐ
^assassinar$	a s a s i n a ʁ
^cera$	s ɛ ɾ ɐ
^procurar$	p ɾ o k u ɾ a ʁ
^bruxa$	b ɾ u ʃ ɐ
^ele$	e l i
^prometer$	p ɾ o m e t e ʁ
^cão$	k ɐ̃ũ
^balsa$	b au s ɐ
^sexta-feira$	s e ʃ t a f ei ɾ ɐ
^ela$	ɛ l ɐ
^esfregar$	i ʃ f ɾ e ɡ a ʁ
^tigela$	tʃ i ʒ ɛ l ɐ
^pequeno$	p e k e n u
^cobra$	k ɔ b ɾ ɐ
^coração$	k o ɾ a s ɐ̃ũ
^ajoelhar$	a ʒ o e ʎ a ʁ
^pôrto$	p o ʁ t u
^isca$	i ʃ k ɐ
^mendigo$	m ẽ dʒ i ɡ u
^nariz$	n a ɾ i ʃ
^bolota$	b o l ɔ t ɐ
^casamento$	k a z ɐ m ẽ t u
^vereda$	v e ɾ ɛ d ɐ
^salvar$	s au v a ʁ
^réu$	ʁ ɛu
^juramento$	ʒ u ɾ ɐ m ẽ t u
^fritar$	f ɾ i t a ʁ
^cesta$	s ɛ ʃ t ɐ
^tinta$	tʃ ĩ t ɐ
^sapateiro$	s a p a t ei ɾ u
^porque$	p u ʁ k i
^preocupação$	p ɾ i o k u p a s ɐ̃ũ
^embriagado$	ẽ b ɾ i a ɡ a d u
^responder$	ʁ e ʃ p õ d e ʁ
^quem$	k ẽĩ
^grande$	ɡ ɾ ɐ̃ dʒ i
^cerume$	s e ɾ u m i
^médico$	m ɛ dʒ i k u
^escova$	i ʃ k ɔ v ɐ
^vocês$	v o s e ʃ
^santo$	s ɐ̃ t u
^ceia$	s ei ɐ
^saia_de_palha$	s ai ɐ + dʒ i + p a ʎ ɐ
^bater$	b a t e ʁ
^escutar$	i ʃ k u t a ʁ
^sombra$	s õ b ɾ ɐ
^bem$	b ẽĩ
^preguiçoso$	p ɾ e ɡ j s ɔ z u
^empola$	ẽ p ɔ l ɐ
^papagaio$	p a p a ɡ ai u
^atear$	a tʃ i a ʁ
^aldeia$	au d ei ɐ
^chefe$	ʃ ɛ f i
^enteado$	ẽ tʃ i a d u
^mel$	m ɛu
^meio_dia$	m ei u + dʒ i ɐ
^segredo$	s e ɡ ɾ ɛ d u
^relógio$	ʁ e l ɔ ʒ j u
^aberto$	a b ɛ ʁ t u
^pêlo$	p e l u
^armadilha_de_peixa$	a ʁ m a dʒ i ʎ ɐ + dʒ i + p ei ʃ ɐ
^descendentes$	d e ʃ s ẽ d ẽ t e ʃ
^colher$	k o ʎ e ʁ
^seda$	s ɛ d ɐ
^ancestrais$	ɐ̃ s e ʃ t ɾ ai ʃ
^órfã$	ɔ ʁ f ɐ̃
^pintar$	p ĩ t a ʁ
^grosso$	ɡ ɾ ɔ s u
^varrer$	v a ʁ e ʁ
^vaca$	v a k ɐ
^nunca$	n ũ k ɐ
^vinha$	v i ɲ ɐ
^veado$	v i a d u
^papel$	p a p ɛu
^tartaruga$	t a ʁ t a ɾ u ɡ ɐ
^anteontem$	ɐ̃ tʃ i õ t ẽĩ
^hábil$	a b iu
^violação$	v j o l a s ɐ̃ũ
^grama$	ɡ ɾ ɐ m ɐ
^retirar-se$	ʁ e tʃ i ɾ a ʁ s i
^emboscada$	ẽ b o ʃ k a d ɐ
^legumes$	l e ɡ u m e ʃ
^largar$	l a ʁ ɡ a ʁ
^seguir$	s e ɡ i ʁ
^salário$	s a l a ɾ j u
^desatar$	d e z a t a ʁ
^espalhar$	i ʃ p a ʎ a ʁ
^genro$	ʒ ẽ ʁ u
^emprenhar$	ẽ p ɾ e ɲ a ʁ
^margem$	m a ʁ ʒ ẽĩ
^cauda$	k au d ɐ
^verter$	v e ʁ t e ʁ
^maneira$	m ɐ n ei ɾ ɐ
^elogiar$	i l o ʒ i a ʁ
^sovaco$	s o v a k u
^amaldiçoar$	ɐ m au dʒ i s o a ʁ
^nora$	n ɔ ɾ ɐ
^garanhão$	ɡ a ɾ ɐ ɲ ɐ̃ũ
^áspero$	a ʃ p e ɾ u
^trombeta$	t ɾ õ b ɛ t ɐ
^parte$	p a ʁ tʃ i
^moinho$	m oi ɲ u
^lóbulo$	l ɔ b u l u
^juiz$	ʒ u i ʃ
^derrota$	d e ʁ ɔ t ɐ
^acha$	a ʃ ɐ
^amoldar$	ɐ m ɔu d a ʁ
^cada$	k a d ɐ
^casado$	k a z a d u
^vender$	v ẽ d e ʁ
^chão$	ʃ ɐ̃ũ
^último$	uu tʃ i m u
^pagar$	p a ɡ a ʁ
^galo$	ɡ a l u
^patrão$	p a t ɾ ɐ̃ũ
^eira$	ei ɾ ɐ
^macaco$	m a k a k u
^sagrado$	s a ɡ ɾ a d u
^conjeturar$	k õ ʒ e t u ɾ a ʁ
^medo$	m e d u
^companheiro$	k õ p ɐ ɲ ei ɾ u
^mesa$	m ɛ z ɐ
^canga$	k ɐ̃ ɡ ɐ
^cozinhado$	k o z i ɲ a d u
^cobiçoso$	k o b i s ɔ z u
^tomar_banho$	t o m a ʁ + b ɐ ɲ u
^colheita$	k o ʎ ei t ɐ
^preço$	p ɾ ɛ s u
^escravo$	i ʃ k ɾ a v u
^fluir$	f l ui ʁ
^porco$	p ɔ ʁ k u
^bebê$	b e b e
^chamar-se$	ʃ ɐ m a ʁ s i
^tecer$	t e s e ʁ
^deixar$	d ei ʃ a ʁ
^curar$	k u ɾ a ʁ
^leste$	l ɛ ʃ tʃ i
^gritar$	ɡ ɾ i t a ʁ
^repreender$	ʁ e p ɾ e ẽ d e ʁ
^prostituta$	p ɾ o ʃ tʃ i t u t ɐ
^tatuagem$	t a t u a ʒ ẽĩ
^cortar$	k o ʁ t a ʁ
^bater_com_o_punho$	b a t e ʁ + k õ + u + p u ɲ u
^garfo$	ɡ a ʁ f u
^direita$	dʒ i ɾ ei t ɐ
^corda$	k ɔ ʁ d ɐ
^cento$	s ẽ t u
^obter$	o b t e ʁ
^pulso$	p uu s u
^escapar$	i ʃ k a p a ʁ
^sentinela$	s ẽ tʃ i n ɛ l ɐ
^capin$	k a p ĩ
^caminhar$	k ɐ m i ɲ a ʁ
^queijo$	k ei ʒ u
^potro$	p ɔ t ɾ u
^adobe$	a d ɔ b i
^família$	f ɐ m i l i ɐ
^verduras$	v e ʁ d u ɾ a ʃ
^palha$	p a ʎ ɐ
^render-se$	ʁ ẽ d ɛ ʁ s i
^mastigar$	m a ʃ tʃ i ɡ a ʁ
^arco$	a ʁ k u
^semente$	s e m ẽ tʃ i
^segar$	s e ɡ a ʁ
^sobrancelha$	s o b ɾ ɐ̃ s e ʎ ɐ
^restos$	ʁ ɛ ʃ t u ʃ
^chapéu$	ʃ a p ɛu
^ninho$	n i ɲ u
^afogado$	a f o ɡ a d u
^nuca$	n u k ɐ
^enviar$	ẽ v i a ʁ
^soalho$	s o a ʎ u
^erva$	ɛ ʁ v ɐ
^bebida_fermentada$	b e b i d ɐ + f e ʁ m ẽ t a d ɐ
^por_quê$	p u ʁ + k e
^discursar$	dʒ i ʃ k u ʁ s a ʁ
^estorvar$	i ʃ t o ʁ v a ʁ
^escavar$	i ʃ k a v a ʁ
^onde$	õ dʒ i
^cocheira$	k o ʃ ei ɾ ɐ
^irmão_mais_velho$	i ʁ m ɐ̃ũ + m ai ʃ + v ɛ ʎ u
^raposa$	ʁ a p ɔ z ɐ
^luta$	l u t ɐ
^gruta$	ɡ ɾ u t ɐ
^sul$	s uu
^cicatriz$	s i k a t ɾ i ʃ
^cativo$	k a tʃ i v u
^arco-íris$	a ʁ k o i ɾ i ʃ
^suficiente$	s u f i s i ẽ tʃ i
^despejar$	d e ʃ p e ʒ a ʁ
^pimenta$	p i m ẽ t ɐ
^vale$	v a l i
^afiado$	a f i a d u
^neve$	n ɛ v i
^trave$	t ɾ a v i
^mundo$	m ũ d u
^antes$	ɐ̃ t e ʃ
^ligeiro$	l i ʒ ei ɾ u
^correr$	k o ʁ e ʁ
^milho$	m i ʎ u
^mexer$	m e ʃ e ʁ
^têmpora$	t ẽ p u ɾ ɐ
^bode$	b ɔ dʒ i
^tornozelo$	t o ʁ n o z ɛ l u
^vida$	v i d ɐ
^ter$	t e ʁ
^culpado$	k uu p a d u
^manto$	m ɐ̃ t u
^baleia$	b a l ei ɐ
^cabana$	k a b ɐ n ɐ
^quadril$	k w a d ɾ iu
^amarrar$	ɐ m a ʁ a ʁ
^qual$	k w au
^gelo$	ʒ ɛ l u
^cruz$	k ɾ u ʃ
^guiar$	ɡ j a ʁ
^ficar_em_silêncio$	f i k a ʁ + ẽĩ + s i l ẽ s j u
^negociante$	n e ɡ o s i ɐ̃ tʃ i
^mama$	m ɐ m ɐ
^depois$	d e p oi ʃ
^sogro$	s ɔ ɡ ɾ u
^vizinho$	v i z i ɲ u
^pobre$	p ɔ b ɾ i
^esticar$	i ʃ tʃ i k a ʁ
^depois_de_amanhã$	d e p oi ʒ + dʒ i + ɐ m ɐ ɲ ɐ̃
^cuspir$	k u ʃ p i ʁ
^vergonha$	v e ʁ ɡ ɔ ɲ ɐ
^arar$	a ɾ a ʁ
^poucos$	p o k u ʃ
^enterrar$	ẽ t e ʁ a ʁ
^uivar$	ui v a ʁ
^orgulhoso$	o ʁ ɡ u ʎ ɔ z u
^estrada$	i ʃ t ɾ a d ɐ
^perdoar$	p e ʁ d o a ʁ
^resvalar$	ʁ e ʒ v a l a ʁ
^papeira$	p a p ei ɾ ɐ
^aluno$	a l u n u
^farinha$	f a ɾ i ɲ ɐ
^convidado$	k õ v i d a d u
^urtiga$	u ʁ tʃ i ɡ ɐ
^chaminé$	ʃ ɐ m i n ɛ
^chorar$	ʃ o ɾ a ʁ
^tempestade$	t ẽ p e ʃ t a dʒ i
^debaixo$	d e b ai ʃ u
^dor$	d o ʁ
^pessoa$	p e s o ɐ
^papo$	p a p u
^bico$	b i k u
^mão_de_pilão$	m ɐ̃ũ + dʒ i + p i l ɐ̃ũ
^navalha_de_barba$	n a v a ʎ ɐ + dʒ i + b a ʁ b ɐ
^conspiração$	k õ ʃ p i ɾ a s ɐ̃ũ
^verde$	v ɛ ʁ dʒ i
^vermelho$	v e ʁ m e ʎ u
^lutar$	l u t a ʁ
^sepultura$	s e p uu t u ɾ ɐ
^ensinar$	ẽ s i n a ʁ
^baixo$	b ai ʃ u
^cachimbo$	k a ʃ ĩ b u
^veneno$	v e n ɛ n u
^ruidoso$	ʁ ui d ɔ z u
^círculo$	s i ʁ k u l u
^rapaz$	ʁ a p a ʃ
^fazendeiro$	f a z ẽ d ei ɾ u
^barbatana$	b a ʁ b a t ɐ n ɐ
^gemer$	ʒ e m e ʁ
^falhar$	f a ʎ a ʁ
^fosso$	f ɔ s u
^relatar$	ʁ e l a t a ʁ
^barco$	b a ʁ k u
^quieto$	k i ɛ t u
^joelho$	ʒ o e ʎ u
^infortúnio$	ĩ f o ʁ t u n j u
^alegre$	a l ɛ ɡ ɾ i
^esfera$	i ʃ f e ɾ ɐ
^costurar$	k o ʃ t u ɾ a ʁ
^coxear$	k o ʃ i a ʁ
^súdito$	s u dʒ i t u
^partido$	p a ʁ tʃ i d u
^peido$	p ei d u
^compreender$	k õ p ɾ e ẽ d e ʁ
^tio$	t j ɔ
^sobrinha$	s o b ɾ i ɲ ɐ
^de_imediato$	dʒ i + i m e dʒ i a t u
^vinho$	v i ɲ u
^céu$	s ɛu
^suar$	s u a ʁ
^obscuro$	o b ʃ k u ɾ u
^bravo$	b ɾ a v u
^escola$	i ʃ k ɔ l ɐ
^pôr$	p o ʁ
^ouro$	o ɾ u
^madeira$	m a d ei ɾ ɐ
^calvo$	k au v u
^pendurar$	p ẽ d u ɾ a ʁ
^içar$	i s a ʁ
^duas$	d u a ʃ
^sabão$	s a b ɐ̃ũ
^canhão$	k ɐ ɲ ɐ̃ũ
^mulo$	m u l u
^cadeira$	k a d ei ɾ ɐ
^ladrão$	l a d ɾ ɐ̃ũ
^aproximar$	a p ɾ o s i m a ʁ
^soldado$	s ɔu d a d u
^chutar$	ʃ u t a ʁ
^dançar$	d ɐ̃ s a ʁ
^sentar-se$	s ẽ t a ʁ s i
^confessar$	k õ f e s a ʁ
^matrimônio$	m a t ɾ i m o n j u
^semana$	s e m ɐ n ɐ
^terceiro$	t e ʁ s ei ɾ u
^faia$	f ai ɐ
^cordel$	k o ʁ d ɛu
^perjúrio$	p e ʁ ʒ u ɾ j u
^espinhaço$	i ʃ p i ɲ a s u
^cobrir$	k o b ɾ i ʁ
^soluço$	s o l u s u
^peixe$	p ei ʃ i
^riacho$	ʁ i a ʃ u
^agulha$	a ɡ u ʎ ɐ
^sujo$	s u ʒ u
^sufocar$	s u f o k a ʁ
^fiar$	f i a ʁ
^pinheiro$	p i ɲ ei ɾ u
^nascer$	n a ʃ s e ʁ
^domingo$	d o m ĩ ɡ u
^paz$	p a ʃ
^cobertor$	k o b e ʁ t o ʁ
^pegada$	p e ɡ a d ɐ
^tingir$	tʃ ĩ ʒ i ʁ
