ID	DOCULECT	LANGUAGE_FAMILY	CONCEPT	VALUE	FORM	TOKENS	DONOR_LANGUAGE	DONOR_VALUE	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	BOR_ID_0	BOR_FAM_0	SOURCE_LANGUAGE	SOURCE_ID
8596	Otomi	Otomanguean	FRUIT	fruta	fruta	f r u t̪ a	Spanish	fruta	3 5 7 1 7	ACXBZ	BRYTA	3	3.B.C 3.R.C 3.Y.V 3.T.C 3.A.V	2.0 1.5 1.5 1.75 0.8	frut̪a	0	4031	4031-Otomanguean	Spanish	2270
8597	Otomi	Otomanguean	FRUIT	ixi	ixi	i x i			7 3 7	XBZ	IGI	3	3.I.V 3.G.C 3.I.V	1.5 1.75 0.8	ixi	0	0	4038-Otomanguean		
10570	ImbaburaQuechua	Quechuan	FRUIT	muru	muru	m u ɾ u			4 7 5 7	AXBZ	MYRY	1	1.M.C 1.Y.V 1.R.C 1.Y.V	2.0 1.5 1.75 0.8	muɾu	0	0	4029-Quechuan		
11756	Wichi	Matacoan	FRUIT	lha	lha	lˠ a			5 7	AX	LA	7	7.L.C 7.A.V	2.0 1.5	lˠa	0	0	4035-Matacoan		
13038	Mapudungun	Araucanian	FRUIT	füṉ anümka	füṉ_anümka	f ɨ n̪ + a n ɨ m k a			3 7 4 9 7 4 7 4 1 7	AXN_XBYMBZ	BIN_ANIMKA	2	2.B.C 2.I.V 2.N.c 2._._ 2.A.V 2.N.C 2.I.V 2.M.c 2.K.C 2.A.V	2.0 1.5 0.8 0.0 1.5 1.75 1.3 1.1 1.75 0.8	fɨn̪+anɨmka	0	0	4030-Araucanian		
1197	Portuguese	Indo-European	FULL	cheio	cheio	ʃ ei u			3 7 7	AXZ	SEY	4	4.S.C 4.E.V 4.Y.V	2.0 1.5 0.8	ʃeiu	0	0	4042-Indo-European		
2930	Spanish	Indo-European	FULL	lleno	lleno	ɟ ʝ e n o			1 3 7 4 7	ACXBZ	CSENU	6	6.C.C 6.S.C 6.E.V 6.N.C 6.U.V	2.0 1.5 1.5 1.75 0.8	ɟʝeno	0	0	4042-Indo-European		
4485	Yaqui	Uto-Aztecan	FULL	tapunia	tapunia	t a p u n i a			1 7 1 7 4 7 7	AXBYBYZ	TAPYNIA	8	8.T.C 8.A.V 8.P.C 8.Y.V 8.N.C 8.I.V 8.A.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tapunia	0	0	4040-Uto-Aztecan		
5819	ZinacantanTzotzil	Mayan	FULL	noh	noh	n o h			4 7 3	AXN	NUH	9	9.N.C 9.U.V 9.H.c	2.0 1.5 0.8	noh	0	0	4047-Mayan		
7419	Qeqchi	Mayan	FULL	b'ut'	b'ut'	ɓ u tʼ	Ch’olan	b’ut’	1 7 1	AXN	PYT	5	5.P.C 5.Y.V 5.T.c	2.0 1.5 0.8	ɓutʼ	0	0	4043-Mayan		
7420	Qeqchi	Mayan	FULL	b'uuy	b'uuy	ɓ uː j			1 7 6	AXN	PYJ	5	5.P.C 5.Y.V 5.J.c	2.0 1.5 0.8	ɓuːj	0	0	4043-Mayan		
7421	Qeqchi	Mayan	FULL	nujenaq	nujenaq	n u x e n a qʰ			4 7 3 7 4 7 1	AXBYBYN	NYGENAK	5	5.N.C 5.Y.V 5.G.C 5.E.V 5.N.C 5.A.V 5.K.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	nuxenaqʰ	0	0	4049-Mayan		
7422	Qeqchi	Mayan	FULL	tz'ajtz'otk	tz'ajtz'otk	tsʼ a x tsʼ o t kʰ			1 7 3 1 7 1 1	AXMBYLN	TAGTUTK	5	5.T.C 5.A.V 5.G.c 5.T.C 5.U.V 5.T.c 5.K.c	2.0 1.5 1.1 1.75 1.3 1.1 0.8	tsʼaxtsʼotkʰ	0	0	4050-Mayan		
9446	Otomi	Otomanguean	FULL	xi ñuts'i	xi_ñuts'i	x i + ɲ u tsʼ i			3 7 9 4 7 1 7	AX_AXBZ	GI_NYTI	3	3.G.C 3.I.V 3._._ 3.N.C 3.Y.V 3.T.C 3.I.V	2.0 1.5 0.0 2.0 1.5 1.75 0.8	xi+ɲutsʼi	0	0	4041-Otomanguean		
10986	ImbaburaQuechua	Quechuan	FULL	junda	junda	x u n d a			3 7 4 1 7	AXMBZ	GYNTA	1	1.G.C 1.Y.V 1.N.c 1.T.C 1.A.V	2.0 1.5 1.1 1.75 0.8	xunda	0	0	4039-Quechuan		
12203	Wichi	Matacoan	FULL	tapuyej	tapuyej	t a p u j e x			1 7 1 7 6 7 3	AXBYBYN	TAPYJEG	7	7.T.C 7.A.V 7.P.C 7.Y.V 7.J.C 7.E.V 7.G.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tapujex	0	0	4045-Matacoan		
13471	Mapudungun	Araucanian	FULL	apon	apon	a p o n			7 1 7 4	XBYN	APUN	2	2.A.V 2.P.C 2.U.V 2.N.c	1.5 1.75 1.3 0.8	apon	0	0	4040-Araucanian		
614	Portuguese	Indo-European	FUR	pele	pele	p ɛ l i			1 7 5 7	AXBZ	PELI	4	4.P.C 4.E.V 4.L.C 4.I.V	2.0 1.5 1.75 0.8	pɛli	0	0	4054-Indo-European		
2305	Spanish	Indo-European	FUR	piel	piel	p j ɛ l			1 6 7 5	ACXN	PJEL	6	6.P.C 6.J.C 6.E.V 6.L.c	2.0 1.5 1.5 0.8	pjɛl	0	0	4054-Indo-European		
3986	Yaqui	Uto-Aztecan	FUR	yoawa beea	yoawa_beea	j o a w a + b eː a			6 7 7 6 7 9 1 7 7	AXYBZ_AXZ	JUAWA_PEA	8	8.J.C 8.U.V 8.A.V 8.W.C 8.A.V 8._._ 8.P.C 8.E.V 8.A.V	2.0 1.5 1.3 1.75 0.8 0.0 2.0 1.5 0.8	joawa+beːa	0	0	4058-Uto-Aztecan		
3987	Yaqui	Uto-Aztecan	FUR	beea	beea	b eː a			1 7 7	AXZ	PEA	8	8.P.C 8.E.V 8.A.V	2.0 1.5 0.8	beːa	1	0	4060-Uto-Aztecan		
5402	ZinacantanTzotzil	Mayan	FUR	tzotz	tzotz	tsʰ o tsʰ	Proto-Yucatecan	*tzo7otz	2 7 2	AXN	CUC	9	9.C.C 9.U.V 9.C.c	2.0 1.5 0.8	tsʰotsʰ	0	0	4059-Mayan		
6768	Qeqchi	Mayan	FUR	ta	ta	t a			1 7	AX	TA	5	5.T.C 5.A.V	2.0 1.5	ta	0	0	4055-Mayan		
8638	Otomi	Otomanguean	FUR	xifni	xifni	x i f n i			3 7 3 4 7	AXBCZ	GIBNI	3	3.G.C 3.I.V 3.B.C 3.N.C 3.I.V	2.0 1.5 1.75 1.5 0.8	xifni	0	0	4053-Otomanguean		
10599	ImbaburaQuechua	Quechuan	FUR	kara	kara	k a ɾ a			1 7 5 7	AXBZ	KARA	1	1.K.C 1.A.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	kaɾa	0	0	4051-Quechuan		
11784	Wichi	Matacoan	FUR	t’oj	t’oj	t ʔ o x			1 1 7 3	ACYN	THUG	7	7.T.C 7.H.C 7.U.V 7.G.c	2.0 1.5 1.3 0.8	tʔox	0	0	4057-Matacoan		
13058	Mapudungun	Araucanian	FUR	trülke	trülke	ʈʂ ɨ l k e			2 7 5 1 7	AXMBZ	CILKE	2	2.C.C 2.I.V 2.L.c 2.K.C 2.E.V	2.0 1.5 1.1 1.75 0.8	ʈʂɨlke	0	0	4052-Araucanian		
746	Portuguese	Indo-European	FURROW	sulco	sulco	s uu k u			3 7 1 7	AXBZ	SYKY	4	4.S.C 4.Y.V 4.K.C 4.Y.V	2.0 1.5 1.75 0.8	suuku	0	4062	4062-Indo-European	Spanish	2440
2440	Spanish	Indo-European	FURROW	surco	surco	s u ɾ k o			3 7 5 1 7	AXMBZ	SYRKU	6	6.S.C 6.Y.V 6.R.c 6.K.C 6.U.V	2.0 1.5 1.1 1.75 0.8	suɾko	0	4062	4062-Indo-European		
4096	Yaqui	Uto-Aztecan	FURROW	suuko	suuko	s uː k o	Spanish	surco	3 7 1 7	AXBZ	SYKU	8	8.S.C 8.Y.V 8.K.C 8.U.V	2.0 1.5 1.75 0.8	suːko	0	4062	4062-Uto-Aztecan	Spanish	2440
6888	Qeqchi	Mayan	FURROW	qeer	qeer	q eː r			1 7 5	AXN	KER	5	5.K.C 5.E.V 5.R.c	2.0 1.5 0.8	qeːr	0	0	4065-Mayan		
6889	Qeqchi	Mayan	FURROW	ch’ol	ch’ol	tʃʼ o l			1 7 5	AXN	TUL	5	5.T.C 5.U.V 5.L.c	2.0 1.5 0.8	tʃʼol	0	0	4070-Mayan		
6890	Qeqchi	Mayan	FURROW	tzol	tzol	t z o l	Ch’olan	*tzohl	1 3 7 5	ACXN	TSUL	5	5.T.C 5.S.C 5.U.V 5.L.c	2.0 1.5 1.5 0.8	tzol	0	0	4070-Mayan		
6891	Qeqchi	Mayan	FURROW	suurk	suurk	s uː ɾ kʰ	Spanish	surco	3 7 5 1	AXLN	SYRK	5	5.S.C 5.Y.V 5.R.c 5.K.c	2.0 1.5 1.1 0.8	suːɾkʰ	0	4062	4062-Mayan	Spanish	2440
8798	Otomi	Otomanguean	FURROW	thee	thee	θ eː			3 7	AX	DE	3	3.D.C 3.E.V	2.0 1.5	θeː	0	0	4063-Otomanguean		
10679	ImbaburaQuechua	Quechuan	FURROW	wachu (2)	wachu	w a tʃ u			6 7 1 7	AXBZ	WATY	1	1.W.C 1.A.V 1.T.C 1.Y.V	2.0 1.5 1.75 0.8	watʃu	0	0	4061-Quechuan		
11870	Wichi	Matacoan	FURROW	tokos n’oyij	tokos_n’oyij	t o k o s + n ʔ o j i x			1 7 1 7 3 9 4 1 7 6 7 3	AXBYN_ACYBYN	TUKUS_NHUJIG	7	7.T.C 7.U.V 7.K.C 7.U.V 7.S.c 7._._ 7.N.C 7.H.C 7.U.V 7.J.C 7.I.V 7.G.c	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.3 1.75 1.3 0.8	tokos+nʔojix	0	0	4067-Matacoan		
13148	Mapudungun	Araucanian	FURROW	surko	surko	s u ɻ k o	Spanish	surco	3 7 5 1 7	AXMBZ	SYRKU	2	2.S.C 2.Y.V 2.R.c 2.K.C 2.U.V	2.0 1.5 1.1 1.75 0.8	suɻko	0	4062	4062-Araucanian	Spanish	2440
13149	Mapudungun	Araucanian	FURROW	wirin	wirin	w i ɻ i n	Aymara	wiru	6 7 5 7 4	AXBYN	WIRIN	2	2.W.C 2.I.V 2.R.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 0.8	wiɻin	0	0	4069-Araucanian		
738	Portuguese	Indo-European	GARDEN	jardim	jardim	ʒ a ʁ dʒ ĩ			3 7 5 1 7	AXMBZ	SARTI	4	4.S.C 4.A.V 4.R.c 4.T.C 4.I.V	2.0 1.5 1.1 1.75 0.8	ʒaʁdʒĩ	0	0	4074-Indo-European		
739	Portuguese	Indo-European	GARDEN	horta	horta	ɔ ʁ t ɐ			7 5 1 7	XMBZ	URTE	4	4.U.V 4.R.c 4.T.C 4.E.V	1.5 1.1 1.75 0.8	ɔʁtɐ	0	4072	4072-Indo-European	Spanish	2432
2431	Spanish	Indo-European	GARDEN	jardín	jardín	x a ɾ ð i n			3 7 5 3 7 4	AXMBYN	GARDIN	6	6.G.C 6.A.V 6.R.c 6.D.C 6.I.V 6.N.c	2.0 1.5 1.1 1.75 1.3 0.8	xaɾðin	0	0	4074-Indo-European		
2432	Spanish	Indo-European	GARDEN	huerto	huerto	w ɛ ɾ t o			6 7 5 1 7	AXMBZ	WERTU	6	6.W.C 6.E.V 6.R.c 6.T.C 6.U.V	2.0 1.5 1.1 1.75 0.8	wɛɾto	0	4072	4072-Indo-European		
4091	Yaqui	Uto-Aztecan	GARDEN	echimu	echimu	e tʃ i m u			7 1 7 4 7	XBYBZ	ETIMY	8	8.E.V 8.T.C 8.I.V 8.M.C 8.Y.V	1.5 1.75 1.3 1.75 0.8	etʃimu	0	0	4076-Uto-Aztecan		
8786	Otomi	Otomanguean	GARDEN	mbodu̲ni	mbodu̲ni	m b o d u n i			4 1 7 1 7 4 7	ACYBYBZ	MPUTYNI	3	3.M.C 3.P.C 3.U.V 3.T.C 3.Y.V 3.N.C 3.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	mboduni	0	0	4073-Otomanguean		
8787	Otomi	Otomanguean	GARDEN	mbo'xi	mbo'xi	m b o ˀx i			4 1 7 3 7	ACYBZ	MPUGI	3	3.M.C 3.P.C 3.U.V 3.G.C 3.I.V	2.0 1.5 1.3 1.75 0.8	mboˀxi	0	0	4073-Otomanguean		
8788	Otomi	Otomanguean	GARDEN	mbozaa	mbozaa	m b o z aː			4 1 7 3 7	ACYBZ	MPUSA	3	3.M.C 3.P.C 3.U.V 3.S.C 3.A.V	2.0 1.5 1.3 1.75 0.8	mbozaː	1	0	4073-Otomanguean		
10674	ImbaburaQuechua	Quechuan	GARDEN	sisa pampa	sisa_pampa	s i s a + p a m b a			3 7 3 7 9 1 7 4 1 7	AXBZ_AXMBZ	SISA_PAMPA	1	1.S.C 1.I.V 1.S.C 1.A.V 1._._ 1.P.C 1.A.V 1.M.c 1.P.C 1.A.V	2.0 1.5 1.75 0.8 0.0 2.0 1.5 1.1 1.75 0.8	sisa+pamba	0	0	4071-Quechuan		
13141	Mapudungun	Araucanian	GARDEN	werta	werta	w e ɻ t a	Spanish	huerta	6 7 5 1 7	AXMBZ	WERTA	2	2.W.C 2.E.V 2.R.c 2.T.C 2.A.V	2.0 1.5 1.1 1.75 0.8	weɻta	0	4072	4072-Araucanian	Spanish	2432
1088	Portuguese	Indo-European	GATHER	colecionar	colecionar	k o l e s j o n a ʁ			1 7 5 7 3 6 7 4 7 5	AXBYBCYBYN	KULESJUNAR	4	4.K.C 4.U.V 4.L.C 4.E.V 4.S.C 4.J.C 4.U.V 4.N.C 4.A.V 4.R.c	2.0 1.5 1.75 1.3 1.75 1.5 1.3 1.75 1.3 0.8	kolesjonaʁ	0	0	4080-Indo-European		
1089	Portuguese	Indo-European	GATHER	reunir	reunir	ʁ eu n i ʁ			5 7 4 7 5	AXBYN	RENIR	4	4.R.C 4.E.V 4.N.C 4.I.V 4.R.c	2.0 1.5 1.75 1.3 0.8	ʁeuniʁ	0	0	4087-Indo-European		
2821	Spanish	Indo-European	GATHER	recoger	recoger	r e k o x ɛ ɾ			5 7 1 7 3 7 5	AXBYBYN	REKUGER	6	6.R.C 6.E.V 6.K.C 6.U.V 6.G.C 6.E.V 6.R.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	rekoxɛɾ	0	0	4082-Indo-European		
2822	Spanish	Indo-European	GATHER	reunir	reunir	r e u n i ɾ			5 7 7 4 7 5	AXYBYN	REYNIR	6	6.R.C 6.E.V 6.Y.V 6.N.C 6.I.V 6.R.c	2.0 1.5 1.3 1.75 1.3 0.8	reuniɾ	0	0	4087-Indo-European		
4384	Yaqui	Uto-Aztecan	GATHER	nautoja	nautoja	n a u t o j a			4 7 7 1 7 6 7	AXYBYBZ	NAYTUJA	8	8.N.C 8.A.V 8.Y.V 8.T.C 8.U.V 8.J.C 8.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	nautoja	0	0	4084-Uto-Aztecan		
5731	ZinacantanTzotzil	Mayan	GATHER	tzuk	tzuk	tsʰ u k			2 7 1	AXN	CYK	9	9.C.C 9.Y.V 9.K.c	2.0 1.5 0.8	tsʰuk	0	0	4085-Mayan		
7275	Qeqchi	Mayan	GATHER	molok	molok	m o l o kʰ			4 7 5 7 1	AXBYN	MULUK	5	5.M.C 5.U.V 5.L.C 5.U.V 5.K.c	2.0 1.5 1.75 1.3 0.8	molokʰ	1	0	4081-Mayan		
9305	Otomi	Otomanguean	GATHER	jo	jo	x o			3 7	AX	GU	3	3.G.C 3.U.V	2.0 1.5	xo	0	0	4079-Otomanguean		
9306	Otomi	Otomanguean	GATHER	käki	käki	k ɐ k i			1 7 1 7	AXBZ	KEKI	3	3.K.C 3.E.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	kɐki	0	0	4085-Otomanguean		
9307	Otomi	Otomanguean	GATHER	munts'i	munts'i	m u n tsʼ i			4 7 4 1 7	AXMBZ	MYNTI	3	3.M.C 3.Y.V 3.N.c 3.T.C 3.I.V	2.0 1.5 1.1 1.75 0.8	muntsʼi	0	0	4090-Otomanguean		
9308	Otomi	Otomanguean	GATHER	tuki (2)	tuki	t̪ u k i			1 7 1 7	AXBZ	TYKI	3	3.T.C 3.Y.V 3.K.C 3.I.V	2.0 1.5 1.75 0.8	t̪uki	1	0	4083-Otomanguean		
10908	ImbaburaQuechua	Quechuan	GATHER	tandachina (1)	tandachina	t a n d a tʃ i n a			1 7 4 1 7 1 7 4 7	AXMBYBYBZ	TANTATINA	1	1.T.C 1.A.V 1.N.c 1.T.C 1.A.V 1.T.C 1.I.V 1.N.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	tandatʃina	0	0	4077-Quechuan		
12121	Wichi	Matacoan	GATHER	t’okwe	t’okwe	t ʔ o kʷ e			1 1 7 1 7	ACYBZ	THUKE	7	7.T.C 7.H.C 7.U.V 7.K.C 7.E.V	2.0 1.5 1.3 1.75 0.8	tʔokʷe	0	0	4083-Matacoan		
12122	Wichi	Matacoan	GATHER	yihethu	yihethu	y i h e tʰ u			7 7 3 7 1 7	XYBYBZ	YIHETY	7	7.Y.V 7.I.V 7.H.C 7.E.V 7.T.C 7.Y.V	1.5 1.3 1.75 1.3 1.75 0.8	yihetʰu	0	0	4089-Matacoan		
13391	Mapudungun	Araucanian	GATHER	ngülümün	ngülümün	ŋ ɨ l ɨ m ɨ n			4 7 5 7 4 7 4	AXBYBYN	NILIMIN	2	2.N.C 2.I.V 2.L.C 2.I.V 2.M.C 2.I.V 2.N.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	ŋɨlɨmɨn	0	0	4078-Araucanian		
1681	Portuguese	Indo-European	GHOST	fantasma	fantasma	f ɐ̃ t a ʒ m ɐ			3 7 1 7 3 4 7	AXBYBCZ	BETASME	4	4.B.C 4.E.V 4.T.C 4.A.V 4.S.C 4.M.C 4.E.V	2.0 1.5 1.75 1.3 1.75 1.5 0.8	fɐ̃taʒmɐ	0	4091	4091-Indo-European	Spanish	3451
3451	Spanish	Indo-European	GHOST	fantasma	fantasma	f a n t a s m a			3 7 4 1 7 3 4 7	AXMBYBCZ	BANTASMA	6	6.B.C 6.A.V 6.N.c 6.T.C 6.A.V 6.S.C 6.M.C 6.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	fantasma	0	4091	4091-Indo-European		
4883	Yaqui	Uto-Aztecan	GHOST	mukia	mukia	m u k i a			4 7 1 7 7	AXBYZ	MYKIA	8	8.M.C 8.Y.V 8.K.C 8.I.V 8.A.V	2.0 1.5 1.75 1.3 0.8	mukia	0	0	4097-Uto-Aztecan		
4884	Yaqui	Uto-Aztecan	GHOST	jiapsi	jiapsi	j i a p s i			6 7 7 1 3 7	AXYBCZ	JIAPSI	8	8.J.C 8.I.V 8.A.V 8.P.C 8.S.C 8.I.V	2.0 1.5 1.3 1.75 1.5 0.8	jiapsi	0	0	4099-Uto-Aztecan		
4885	Yaqui	Uto-Aztecan	GHOST	chichijal	chichijal	tʃ i tʃ i j a l			1 7 1 7 6 7 5	AXBYBYN	TITIJAL	8	8.T.C 8.I.V 8.T.C 8.I.V 8.J.C 8.A.V 8.L.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	tʃitʃijal	0	0	4101-Uto-Aztecan		
6150	ZinacantanTzotzil	Mayan	GHOST	7anima	7anima	ʔ a n i m a	Spanish	a*nima	1 7 4 7 4 7	AXBYBZ	HANIMA	9	9.H.C 9.A.V 9.N.C 9.I.V 9.M.C 9.A.V	2.0 1.5 1.75 1.3 1.75 0.8	ʔanima	0	0	4095-Mayan		
6151	ZinacantanTzotzil	Mayan	GHOST	lahebal	lahebal	l a h e ɓ a l			5 7 3 7 1 7 5	AXBYBYN	LAHEPAL	9	9.L.C 9.A.V 9.H.C 9.E.V 9.P.C 9.A.V 9.L.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	laheɓal	0	0	4100-Mayan		
7923	Qeqchi	Mayan	GHOST	anumal	anumal	a n u m a l			7 4 7 4 7 5	XBYBYN	ANYMAL	5	5.A.V 5.N.C 5.Y.V 5.M.C 5.A.V 5.L.c	1.5 1.75 1.3 1.75 1.3 0.8	anumal	0	0	4095-Mayan		
10163	Otomi	Otomanguean	GHOST	pite	pite	p i t̪ e			1 7 1 7	AXBZ	PITE	3	3.P.C 3.I.V 3.T.C 3.E.V	2.0 1.5 1.75 0.8	pit̪e	0	0	4093-Otomanguean		
11320	ImbaburaQuechua	Quechuan	GHOST	fantasma	fantasma	ɸ a n d a s m a	Spanish	fantasma	3 7 4 1 7 3 4 7	AXMBYBCZ	BANTASMA	1	1.B.C 1.A.V 1.N.c 1.T.C 1.A.V 1.S.C 1.M.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.5 0.8	ɸandasma	0	4091	4091-Quechuan	Spanish	3451
13781	Mapudungun	Araucanian	GHOST	witranalwe	witranalwe	w i ʈʂ a n a l w e			6 7 2 7 4 7 5 6 7	AXBYBYBCZ	WICANALWE	2	2.W.C 2.I.V 2.C.C 2.A.V 2.N.C 2.A.V 2.L.C 2.W.C 2.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.5 0.8	wiʈʂanalwe	0	0	4092-Araucanian		
260	Portuguese	Indo-European	GILL	guelra	guelra	ɡ ɛu ʁ ɐ			1 7 5 7	AXBZ	KERE	4	4.K.C 4.E.V 4.R.C 4.E.V	2.0 1.5 1.75 0.8	ɡɛuʁɐ	0	0	4102-Indo-European		
261	Portuguese	Indo-European	GILL	brânquia	brânquia	b ɾ ɐ̃ k i ɐ			1 5 7 1 7 7	ACXBYZ	PREKIE	4	4.P.C 4.R.C 4.E.V 4.K.C 4.I.V 4.E.V	2.0 1.5 1.5 1.75 1.3 0.8	bɾɐ̃kiɐ	0	0	4106-Indo-European		
1954	Spanish	Indo-European	GILL	agalla	agalla	a ɣ a ʝ a			7 3 7 3 7	XBYBZ	AGASA	6	6.A.V 6.G.C 6.A.V 6.S.C 6.A.V	1.5 1.75 1.3 1.75 0.8	aɣaʝa	0	0	4104-Indo-European		
6394	Qeqchi	Mayan	GILL	xoob’, xob’	xoob’	ʃ oː ɓ			3 7 1	AXN	SUP	5	5.S.C 5.U.V 5.P.c	2.0 1.5 0.8	ʃoːɓ	0	0	4103-Mayan		
11507	Wichi	Matacoan	GILL	lak’aysi	lak’aysi	l a k ʔ a j s i			5 7 1 1 7 6 3 7	AXMBYMBZ	LAKHAJSI	7	7.L.C 7.A.V 7.K.c 7.H.C 7.A.V 7.J.c 7.S.C 7.I.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	lakʔajsi	0	0	4105-Matacoan		
110	Portuguese	Indo-European	GIRL	menina	menina	m e n i n ɐ			4 7 4 7 4 7	AXBYBZ	MENINE	4	4.M.C 4.E.V 4.N.C 4.I.V 4.N.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	meninɐ	0	0	4110-Indo-European		
111	Portuguese	Indo-European	GIRL	garota	garota	ɡ a ɾ ɔ t ɐ			1 7 5 7 1 7	AXBYBZ	KARUTE	4	4.K.C 4.A.V 4.R.C 4.U.V 4.T.C 4.E.V	2.0 1.5 1.75 1.3 1.75 0.8	ɡaɾɔtɐ	0	0	4116-Indo-European		
1789	Spanish	Indo-European	GIRL	muchacha	muchacha	m u tʃ a tʃ a			4 7 1 7 1 7	AXBYBZ	MYTATA	6	6.M.C 6.Y.V 6.T.C 6.A.V 6.T.C 6.A.V	2.0 1.5 1.75 1.3 1.75 0.8	mutʃatʃa	0	0	4112-Indo-European		
3535	Yaqui	Uto-Aztecan	GIRL	ili jamut	ili_jamut	i l i + j a m u t			7 5 7 9 6 7 4 7 1	XBZ_AXBYN	ILI_JAMYT	8	8.I.V 8.L.C 8.I.V 8._._ 8.J.C 8.A.V 8.M.C 8.Y.V 8.T.c	1.5 1.75 0.8 0.0 2.0 1.5 1.75 1.3 0.8	ili+jamut	0	0	4114-Uto-Aztecan		
4968	ZinacantanTzotzil	Mayan	GIRL	tzeb	tzeb	tsʰ e b			2 7 1	AXN	CEP	9	9.C.C 9.E.V 9.P.c	2.0 1.5 0.8	tsʰeb	1	0	4115-Mayan		
6244	Qeqchi	Mayan	GIRL	saaj ixqa’al	saaj_ixqa’al	s aː x + i ʃ q a ʔ a l			3 7 3 9 7 3 1 7 1 7 5	AXN_XMBYBYN	SAG_ISKAHAL	5	5.S.C 5.A.V 5.G.c 5._._ 5.I.V 5.S.c 5.K.C 5.A.V 5.H.C 5.A.V 5.L.c	2.0 1.5 0.8 0.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	saːx+iʃqaʔal	0	0	4111-Mayan		
6245	Qeqchi	Mayan	GIRL	ch’ina ixqa’al	ch’ina_ixqa’al	tʃʼ i n a + i ʃ q a ʔ a l			1 7 4 7 9 7 3 1 7 1 7 5	AXBZ_XMBYBYN	TINA_ISKAHAL	5	5.T.C 5.I.V 5.N.C 5.A.V 5._._ 5.I.V 5.S.c 5.K.C 5.A.V 5.H.C 5.A.V 5.L.c	2.0 1.5 1.75 0.8 0.0 1.5 1.1 1.75 1.3 1.75 1.3 0.8	tʃʼina+iʃqaʔal	0	0	4111-Mayan		
8030	Otomi	Otomanguean	GIRL	nxutsi	nxutsi	n x u ts i			4 3 7 2 7	ACYBZ	NGYCI	3	3.N.C 3.G.C 3.Y.V 3.C.C 3.I.V	2.0 1.5 1.3 1.75 0.8	nxutsi	0	0	4109-Otomanguean		
10235	ImbaburaQuechua	Quechuan	GIRL	kuytsa	kuytsa	k u j ts a	Unidentified	kuytsa	1 7 6 2 7	AXMBZ	KYJCA	1	1.K.C 1.Y.V 1.J.c 1.C.C 1.A.V	2.0 1.5 1.1 1.75 0.8	kujtsa	0	0	4107-Quechuan		
11392	Wichi	Matacoan	GIRL	lhetsha	lhetsha	lˠ e tsʰ a			5 7 2 7	AXBZ	LECA	7	7.L.C 7.E.V 7.C.C 7.A.V	2.0 1.5 1.75 0.8	lˠetsʰa	0	0	4113-Matacoan		
12637	Mapudungun	Araucanian	GIRL	maḻeṉ	maḻeṉ	m a l̪ e n̪			4 7 5 7 4	AXBYN	MALEN	2	2.M.C 2.A.V 2.L.C 2.E.V 2.N.c	2.0 1.5 1.75 1.3 0.8	mal̪en̪	0	0	4108-Araucanian		
1020	Portuguese	Indo-European	GIVE	dar	dar	d a ʁ			1 7 5	AXN	TAR	4	4.T.C 4.A.V 4.R.c	2.0 1.5 0.8	daʁ	0	0	4120-Indo-European		
2743	Spanish	Indo-European	GIVE	dar	dar	d a ɾ			1 7 5	AXN	TAR	6	6.T.C 6.A.V 6.R.c	2.0 1.5 0.8	daɾ	0	0	4120-Indo-European		
4327	Yaqui	Uto-Aztecan	GIVE	maka	maka	m a k a			4 7 1 7	AXBZ	MAKA	8	8.M.C 8.A.V 8.K.C 8.A.V	2.0 1.5 1.75 0.8	maka	0	0	4124-Uto-Aztecan		
5683	ZinacantanTzotzil	Mayan	GIVE	7ak’	7ak’	ʔ a kʼ			1 7 1	AXN	HAK	9	9.H.C 9.A.V 9.K.c	2.0 1.5 0.8	ʔakʼ	0	0	4125-Mayan		
